2.5973033905029297	2.610621929168701
2.129877805709839	2.15659499168396
2.0812716484069824	2.167370080947876
2.051828384399414	2.1156396865844727
2.020101547241211	2.0962133407592773
1.978369116783142	2.094193935394287
1.9563935995101929	2.073004722595215
1.9184963703155518	2.022552013397217
1.906052827835083	2.008397102355957
1.9142690896987915	2.0092978477478027
1.7945142984390259	1.9956376552581787
1.813855767250061	1.9730197191238403
1.7635679244995117	1.9768255949020386
1.735061764717102	1.9171582460403442
1.7279961109161377	1.9411457777023315
1.6824995279312134	1.9246371984481812
1.6535847187042236	1.890610933303833
1.6338586807250977	1.8771365880966187
1.615897536277771	1.8776381015777588
1.5891478061676025	1.8691341876983643
1.573209285736084	1.8317735195159912
1.5442053079605103	1.8022640943527222
1.5450172424316406	1.7908936738967896
1.4777904748916626	1.7448208332061768
1.472261667251587	1.7908076047897339
1.4391041994094849	1.7697649002075195
1.4034185409545898	1.7764418125152588
1.399781346321106	1.7500381469726562
1.3898720741271973	1.732796311378479
1.3566213846206665	1.7490860223770142
1.3627960681915283	1.6931695938110352
1.3088711500167847	1.6750073432922363
1.2500009536743164	1.6753709316253662
1.2922966480255127	1.6731239557266235
1.2696642875671387	1.6705485582351685
1.2528609037399292	1.6585707664489746
1.2028273344039917	1.6195276975631714
1.1991256475448608	1.684363842010498
1.1826308965682983	1.654931902885437
1.1420941352844238	1.6242775917053223
1.1327182054519653	1.6301710605621338
